# Date:     2022-12-06 07:19:44
# Database: ocvs
# Target:   smc_rrlyr
# Query:    TRUE 
# Objects:  6786
# Columns:
# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-SMC-RRLYR-1764	RRab	15.834495	-72.051250	18.372	18.495	0.123	0.66959560	0.00000440	6000.48144	0.115	0.367	4.370	0.201	2.605	SMC_SC10_37323	SMC113.6.34200	SMC725.14.21042	-99.99	
OGLE-SMC-RRLYR-1765	RRd	15.845160	-73.203111	17.436	18.359	0.923	0.36966010	0.00000200	6000.02667	0.048	0.193	5.036	0.000	-99.99	-99.99	SMC111.6.19574	SMC726.12.22873	-99.99	
OGLE-SMC-RRLYR-1766	RRab	15.850545	-72.096111	19.269	19.952	0.683	0.63720500	0.00000180	6000.12096	0.476	0.475	4.331	0.370	2.484	SMC_SC9_176402	SMC113.6.13133	SMC725.14.6647	-99.99	
OGLE-SMC-RRLYR-1767	RRab	15.854910	-71.698472	19.374	19.883	0.509	0.50157190	0.00000070	6000.33360	0.761	0.503	4.069	0.409	2.250	-99.99	SMC114.7.14892	SMC725.23.13004	-99.99	
OGLE-SMC-RRLYR-1768	RRab	15.860160	-71.357667	19.671	20.095	0.424	0.37428960	0.00000030	6000.11546	0.936	0.512	4.002	0.388	2.050	-99.99	SMC114.5.8059	SMC725.31.7920	-99.99	
OGLE-SMC-RRLYR-1769	RRab	15.861090	-72.236111	19.360	19.931	0.571	0.55929780	0.00000130	6000.18438	0.624	0.482	4.086	0.359	2.278	SMC_SC9_171520	SMC113.7.13467	SMC725.06.27675	-99.99	
OGLE-SMC-RRLYR-1770	RRab	15.862875	-74.227778	19.175	19.818	0.643	0.59271430	0.00000170	6000.41502	0.475	0.373	4.278	0.332	2.244	-99.99	SMC112.8.1130	SMC727.19.1342	-99.99	
OGLE-SMC-RRLYR-1771	RRab	15.876375	-73.728694	17.611	18.212	0.601	0.60521490	0.00000160	6000.41230	0.459	0.462	4.406	0.296	2.809	-99.99	SMC112.5.822	SMC726.04.675	-99.99	
OGLE-SMC-RRLYR-1772	RRab	15.886125	-72.162556	18.776	19.193	0.417	0.61425150	0.00000080	6000.59850	0.716	0.463	4.179	0.381	2.268	SMC_SC10_31598	SMC113.7.35485	SMC725.14.2722	-99.99	
OGLE-SMC-RRLYR-1773	RRab	15.890505	-71.611000	18.757	19.271	0.514	0.59716720	0.00000160	6000.12628	0.571	0.404	4.271	0.324	2.397	-99.99	SMC114.7.14940	SMC725.23.12378	-99.99	
OGLE-SMC-RRLYR-1774	RRd	15.892500	-72.361472	19.188	-99.99	-99.99	0.37675220	0.00000160	6000.07569	0.250	0.190	4.964	0.000	-99.99	SMC_SC10_23081	SMC113.8.35884	SMC725.06.22659	-99.99	
OGLE-SMC-RRLYR-1775	RRc	15.893415	-74.054917	19.419	-99.99	-99.99	0.25683010	0.00000110	6000.17404	0.202	0.000	-99.99	0.000	-99.99	-99.99	SMC112.7.2478	SMC727.27.1316D	-99.99	
OGLE-SMC-RRLYR-1776	RRab	15.894705	-73.990528	19.067	19.709	0.642	0.66461500	0.00000420	6000.22321	0.272	0.398	4.596	0.263	3.144	-99.99	SMC112.7.1369	SMC727.27.1593	-99.99	
OGLE-SMC-RRLYR-1777	RRab	15.902460	-73.824972	19.429	19.975	0.546	0.48715670	0.00000070	6000.15717	0.742	0.534	4.064	0.429	2.340	-99.99	SMC112.6.2769	SMC727.27.7487	-99.99	
OGLE-SMC-RRLYR-1778	RRab	15.911250	-72.830528	18.923	19.371	0.448	0.55606480	0.00000100	6000.53811	0.629	0.355	3.970	0.423	1.353	SMC_SC10_742	SMC110.7.6359	SMC726.21.8139D	-99.99	
OGLE-SMC-RRLYR-1779	RRab	15.912285	-72.676278	19.238	20.088	0.850	0.64818300	0.00000490	6000.34161	0.221	0.410	4.498	0.000	-99.99	SMC_SC10_9444	SMC110.6.6507	SMC726.29.4851	-99.99	
OGLE-SMC-RRLYR-1780	RRab	15.933255	-72.857389	19.059	19.631	0.572	0.63303610	0.00000290	6000.57600	0.407	0.431	4.812	0.231	3.293	SMC_SC10_569	SMC110.7.10367	SMC726.21.27780	-99.99	
OGLE-SMC-RRLYR-1781	RRab	15.934335	-72.068917	19.006	19.509	0.503	0.63291300	0.00000130	6000.26296	0.669	0.466	4.321	0.341	2.457	SMC_SC10_34778	SMC113.6.34489	SMC725.14.4247	-99.99	
OGLE-SMC-RRLYR-1782	RRab	15.934995	-71.937139	19.107	19.586	0.479	0.55007780	0.00000260	6000.17805	0.353	0.312	4.160	0.228	2.116	-99.99	SMC113.5.9298	SMC725.14.22541	-99.99	
OGLE-SMC-RRLYR-1783	RRc	15.939210	-73.020528	19.502	19.870	0.368	0.26046780	0.00000150	6000.18644	0.204	0.229	4.649	0.000	-99.99	-99.99	SMC110.8.9300	SMC726.21.7351	-99.99	
OGLE-SMC-RRLYR-1784	RRab	15.954165	-74.128722	18.864	19.456	0.592	0.62591030	0.00000160	6000.01507	0.415	0.440	4.449	0.270	2.604	-99.99	SMC112.8.1247	SMC727.19.4612	-99.99	
OGLE-SMC-RRLYR-1785	RRc	15.954465	-72.733444	19.275	19.728	0.453	0.36918250	0.00000140	6000.06460	0.315	0.152	4.480	0.000	-99.99	SMC_SC10_7045	SMC110.6.10586	SMC726.29.3925	-99.99	
OGLE-SMC-RRLYR-1786	RRab	15.961710	-72.936806	19.475	20.046	0.571	0.49790840	0.00000170	6000.23582	0.585	0.445	4.242	0.283	2.233	-99.99	SMC110.8.24726	SMC726.21.29319	-99.99	
OGLE-SMC-RRLYR-1787	RRab	15.963000	-73.628000	19.121	19.688	0.567	0.58779770	0.00000140	6000.01657	0.568	0.387	4.261	0.311	2.247	-99.99	SMC111.8.4065	SMC726.04.2390	-99.99	
OGLE-SMC-RRLYR-1788	RRd	15.970965	-73.722028	19.062	19.517	0.455	0.37806320	0.00000110	6000.10569	0.280	0.241	5.036	0.124	3.421	-99.99	SMC112.5.2123	SMC726.04.1633	-99.99	
OGLE-SMC-RRLYR-1789	RRab	15.993255	-73.615333	18.967	19.589	0.622	0.60849760	0.00000140	6000.19445	0.475	0.316	4.244	0.351	2.192	-99.99	SMC111.8.4121	SMC726.04.2502	-99.99	
OGLE-SMC-RRLYR-1790	RRab	15.999705	-71.955611	18.593	19.231	0.638	0.61188220	0.00000090	6000.02224	0.493	0.369	4.222	0.323	2.232	SMC_SC10_40184	SMC113.5.9423	SMC725.13.18896	-99.99	
OGLE-SMC-RRLYR-1791	RRc	16.002285	-73.009833	19.203	19.643	0.440	0.36340360	0.00000110	6000.18272	0.363	0.184	4.494	0.114	2.526	-99.99	SMC110.8.9430	SMC726.21.4281	-99.99	
OGLE-SMC-RRLYR-1792	RRab	16.012215	-73.860083	18.870	19.458	0.588	0.62272020	0.00000120	6000.17134	0.593	0.492	4.302	0.335	2.527	-99.99	SMC112.6.1720	SMC727.27.6315	-99.99	
OGLE-SMC-RRLYR-1793	RRab	16.014330	-72.599417	19.261	19.923	0.662	0.58494070	0.00000350	6000.21539	0.312	0.313	4.390	0.172	2.156	SMC_SC10_53289	SMC110.6.28291	SMC726.29.28135	-99.99	
OGLE-SMC-RRLYR-1794	RRab	16.014630	-71.956083	19.313	19.946	0.633	0.61690180	0.00000160	6000.51315	0.734	0.507	4.206	0.336	2.288	SMC_SC10_40178	SMC113.5.10164	SMC725.13.21145	-99.99	
OGLE-SMC-RRLYR-1795	RRab	16.017045	-71.270250	18.957	19.424	0.467	0.52641090	0.00000060	6000.43935	0.715	0.423	4.166	0.319	1.950	-99.99	SMC114.5.7513	SMC724.06.509	-99.99	
OGLE-SMC-RRLYR-1796	RRc	16.028415	-72.604750	19.721	20.097	0.376	0.25272690	0.00000080	6000.18138	0.358	0.279	4.491	0.000	-99.99	SMC_SC10_52861	SMC110.6.28001	SMC726.29.29528	-99.99	
OGLE-SMC-RRLYR-1797	RRab	16.041045	-72.770056	18.997	19.517	0.520	0.64426210	0.00000230	6000.23034	0.345	0.461	4.664	0.218	3.014	SMC_SC10_44989	SMC110.7.27777	SMC726.29.3363	-99.99	
OGLE-SMC-RRLYR-1798	RRab	16.044630	-73.197556	19.388	19.879	0.491	0.57483200	0.00000180	6000.10361	0.623	0.448	3.978	0.374	2.115	-99.99	SMC111.6.23926	SMC726.12.28772	-99.99	
OGLE-SMC-RRLYR-1799	RRab	16.047375	-72.031194	19.566	20.258	0.692	0.57386020	0.00000220	6000.40190	0.471	0.463	4.486	0.293	3.273	SMC_SC10_75595	SMC113.6.40695	SMC725.13.19953	-99.99	
OGLE-SMC-RRLYR-1800	RRab	16.054080	-73.428306	19.614	20.158	0.544	0.41820840	0.00000040	6000.06785	0.913	0.574	4.089	0.376	2.078	-99.99	SMC111.7.9428	SMC726.12.4600	-99.99	
OGLE-SMC-RRLYR-1801	RRab	16.062660	-72.416389	18.830	19.406	0.576	0.65450230	0.00000110	6000.13779	0.575	0.486	4.248	0.377	2.556	SMC_SC10_59960	SMC113.8.17788	SMC725.05.3470	-99.99	
OGLE-SMC-RRLYR-1802	RRab	16.085910	-73.087694	19.019	19.702	0.683	0.66454660	0.00000800	6000.14366	0.271	0.421	4.799	0.209	3.794	-99.99	SMC111.5.24511	SMC726.21.2557D	-99.99	
OGLE-SMC-RRLYR-1803	RRab	16.086660	-73.139417	18.969	19.387	0.418	0.58251250	0.00000240	6000.41346	0.679	0.351	3.701	0.352	1.971	-99.99	SMC111.5.9859	SMC726.12.5855D	-99.99	
OGLE-SMC-RRLYR-1804	RRab	16.087035	-71.651889	18.927	19.550	0.623	0.68920870	0.00000340	6000.38984	0.262	0.372	4.697	0.195	3.282	-99.99	SMC114.7.15240	SMC725.22.10979	-99.99	
OGLE-SMC-RRLYR-1805	RRab	16.089750	-71.684083	19.242	19.926	0.684	0.63363580	0.00000220	6000.53628	0.384	0.341	4.196	0.345	2.390	-99.99	SMC114.7.15247	SMC725.22.12208	-99.99	
OGLE-SMC-RRLYR-1806	RRc	16.099380	-73.512361	19.573	-99.99	-99.99	0.29548640	0.00000270	6000.05990	0.288	0.000	-99.99	0.000	-99.99	-99.99	SMC111.8.18401	SMC726.04.5072D	-99.99	
OGLE-SMC-RRLYR-1807	RRab	16.100580	-71.871556	19.050	19.670	0.620	0.64838090	0.00000330	6000.38447	0.295	0.306	4.407	0.198	2.129	-99.99	SMC113.5.27467	SMC725.22.1122	-99.99	
OGLE-SMC-RRLYR-1808	RRab	16.100790	-73.110389	18.984	-99.99	-99.99	0.53243560	0.00000990	6000.14129	0.705	0.379	5.035	0.257	2.083	-99.99	SMC111.5.9891	SMC726.20.2197D	-99.99	
OGLE-SMC-RRLYR-1809	RRab	16.112955	-72.389028	19.234	19.860	0.626	0.56048110	0.00000080	6000.00191	0.698	0.430	4.153	0.310	2.048	SMC_SC10_62320	SMC113.8.18704	SMC725.05.6580	-99.99	
OGLE-SMC-RRLYR-1810	RRc	16.119495	-71.266417	19.267	19.747	0.480	0.35490470	0.00000120	6000.10629	0.302	0.141	4.528	0.000	-99.99	-99.99	SMC114.5.7613	SMC724.06.521	-99.99	
OGLE-SMC-RRLYR-1811	RRab	16.122210	-72.901139	19.169	19.725	0.556	0.60062440	0.00000160	6000.40161	0.580	0.419	4.067	0.361	2.007	-99.99	SMC110.8.25043	SMC726.20.22806	-99.99	
OGLE-SMC-RRLYR-1812	RRab	16.129920	-72.357306	19.243	19.848	0.605	0.53326510	0.00000120	6000.44360	0.626	0.480	4.012	0.345	2.108	SMC_SC10_62519	SMC113.8.40316	SMC725.05.20096	-99.99	
OGLE-SMC-RRLYR-1813	RRab	16.134000	-72.833000	18.717	19.060	0.343	0.62995500	0.00000070	6000.42761	0.255	0.371	4.289	0.000	-99.99	SMC_SC10_42272	SMC110.7.10199	SMC726.20.6502D	-99.99	
OGLE-SMC-RRLYR-1814	RRab	16.142130	-73.008639	19.079	19.679	0.600	0.64846900	0.00000300	6000.06931	0.300	0.387	4.396	0.287	2.922	-99.99	SMC110.8.9755	SMC726.20.3452	-99.99	
OGLE-SMC-RRLYR-1815	RRab	16.145505	-72.289611	19.420	20.056	0.636	0.57885100	0.00000320	6000.45328	0.415	0.433	4.315	0.237	2.175	SMC_SC10_66339	SMC113.7.19198	SMC725.05.23363	-99.99	
OGLE-SMC-RRLYR-1816	RRab	16.148835	-72.818833	19.446	-99.99	-99.99	0.51764380	0.00000150	6000.06576	0.229	0.000	-99.99	0.640	-99.99	SMC_SC10_45076	SMC110.7.11009	SMC726.28.1591D	-99.99	
OGLE-SMC-RRLYR-1817	RRab	16.157040	-73.971694	19.170	19.632	0.462	0.53454680	0.00000110	6000.43274	0.703	0.473	4.253	0.312	2.126	-99.99	SMC112.7.9338	SMC727.26.1423	-99.99	
OGLE-SMC-RRLYR-1818	RRab	16.177710	-72.774389	19.210	19.782	0.572	0.61461650	0.00000200	6000.43551	0.417	0.418	4.327	0.284	2.375	SMC_SC10_45509	SMC110.7.31902	SMC726.28.3174	-99.99	
OGLE-SMC-RRLYR-1819	RRab	16.179660	-73.353278	18.851	19.304	0.453	0.48698020	0.00000060	6000.47250	0.757	0.492	4.191	0.373	2.339	-99.99	SMC111.7.23148	SMC726.11.2476	-99.99	
